rank,mod_type,fll_bw,costas_bw,sym_bw,preamble_size,avg_ber,min_ber,avg_pdr,max_noise_tolerance,composite_score,tested_scenarios
24095,QPSK,0.0314,0.19,0.078,32,0.0,0.0,80.0,0.0,1798.4,1
24096,QPSK,0.0628,0.195,0.126,32,0.0,0.0,80.0,0.0,1798.4,1
24097,BPSK,0.04,0.11,0.016,32,0.0,0.0,80.0,0.0,1798.4,1
24098,QPSK,0.01,0.05,0.102,32,0.0,0.0,80.0,0.0,1798.4,1
24099,QPSK,0.0628,0.195,0.022,32,0.0,0.0,80.0,0.0,1798.4,1
24100,BPSK,0.08,0.15,0.052,32,0.0,0.0,80.0,0.0,1798.4,1
24101,BPSK,0.02,0.16,0.014,32,0.0,0.0,80.0,0.0,1798.4,1
24102,BPSK,0.01,0.01,0.052,32,0.0,0.0,80.0,0.0,1798.4,1
24103,QPSK,0.08,0.14,0.118,32,0.0,0.0,80.0,0.0,1798.4,1
24104,QPSK,0.02,0.155,0.154,32,0.0,0.0,80.0,0.0,1798.4,1
24105,BPSK,0.0628,0.195,0.022,32,0.0,0.0,80.0,0.0,1798.4,1
24106,QPSK,0.1,0.07,0.088,32,0.0,0.0,80.0,0.0,1798.4,1
24107,QPSK,0.0314,0.065,0.08,32,0.0,0.0,80.0,0.0,1798.4,1
24108,QPSK,0.0628,0.12,0.048,32,0.0,0.0,80.0,0.0,1798.4,1
24109,QPSK,0.0628,0.04,0.022,32,0.0,0.0,80.0,0.0,1798.4,1
24110,QPSK,0.08,0.135,0.144,32,0.0,0.0,80.0,0.0,1798.4,1
24111,QPSK,0.04,0.025,0.13,32,0.0,0.0,80.0,0.0,1798.4,1
24112,BPSK,0.1,0.015,0.058,32,0.0,0.0,80.0,0.0,1798.4,1
24113,QPSK,0.05,0.08,0.05,32,0.0,0.0,80.0,0.0,1798.4,1
24114,QPSK,0.04,0.195,0.034,32,0.0,0.0,80.0,0.0,1798.4,1
24115,QPSK,0.05,0.185,0.056,32,0.0,0.0,80.0,0.0,1798.4,1
24116,QPSK,0.1,0.12,0.044,32,0.0,0.0,80.0,0.0,1798.4,1
24117,BPSK,0.04,0.185,0.058,32,0.0,0.0,80.0,0.0,1798.4,1
24118,QPSK,0.0314,0.04,0.006,32,0.0,0.0,80.0,0.0,1798.4,1
24119,QPSK,0.0628,0.17,0.064,32,0.0,0.0,80.0,0.0,1798.4,1
24120,QPSK,0.01,0.06,0.1,32,0.0,0.0,80.0,0.0,1798.4,1
24121,QPSK,0.0628,0.085,0.004,32,0.0,0.0,80.0,0.0,1798.4,1
24122,BPSK,0.0628,0.1,0.024,32,0.0,0.0,80.0,0.0,1798.4,1
24123,QPSK,0.08,0.07,0.022,32,0.0,0.0,80.0,0.0,1798.4,1
24124,QPSK,0.0314,0.045,0.042,32,0.0,0.0,80.0,0.0,1798.4,1
24125,QPSK,0.0314,0.195,0.148,32,0.0,0.0,80.0,0.0,1798.4,1
24126,BPSK,0.01,0.105,0.06,32,0.0,0.0,80.0,0.0,1798.4,1
24127,BPSK,0.01,0.055,0.012,32,0.0,0.0,80.0,0.0,1798.4,1
24128,BPSK,0.05,0.15,0.058,32,0.0,0.0,80.0,0.0,1798.4,1
24129,QPSK,0.01,0.105,0.046,32,0.0,0.0,80.0,0.0,1798.4,1
24130,BPSK,0.05,0.195,0.018,32,0.0,0.0,80.0,0.0,1798.4,1
24131,QPSK,0.1,0.18,0.064,32,0.0,0.0,80.0,0.0,1798.4,1
24132,QPSK,0.01,0.1,0.008,32,0.0,0.0,80.0,0.0,1798.4,1
24133,QPSK,0.0628,0.12,0.1,32,0.0,0.0,80.0,0.0,1798.4,1
24134,QPSK,0.1,0.125,0.07,32,0.0,0.0,80.0,0.0,1798.4,1
24135,QPSK,0.05,0.18,0.02,32,0.0,0.0,80.0,0.0,1798.4,1
24136,QPSK,0.08,0.19,0.034,32,0.0,0.0,80.0,0.0,1798.4,1
24137,BPSK,0.04,0.11,0.014,32,0.0,0.0,80.0,0.0,1798.4,1
24138,BPSK,0.01,0.185,0.028,32,0.0,0.0,80.0,0.0,1798.4,1
24139,QPSK,0.02,0.095,0.066,32,0.0,0.0,80.0,0.0,1798.4,1
24140,QPSK,0.08,0.08,0.006,32,0.0,0.0,80.0,0.0,1798.4,1
24141,QPSK,0.0628,0.13,0.028,32,0.0,0.0,80.0,0.0,1798.4,1
24142,QPSK,0.0314,0.17,0.024,32,0.0,0.0,80.0,0.0,1798.4,1
24143,BPSK,0.1,0.175,0.03,32,0.0,0.0,80.0,0.0,1798.4,1
24144,BPSK,0.08,0.095,0.062,32,0.0,0.0,80.0,0.0,1798.4,1
24145,QPSK,0.0314,0.2,0.126,32,0.0,0.0,80.0,0.0,1798.4,1
24146,QPSK,0.05,0.195,0.1,32,0.0,0.0,80.0,0.0,1798.4,1
24147,BPSK,0.0314,0.08,0.042,32,0.0,0.0,80.0,0.0,1798.4,1
24148,BPSK,0.0628,0.17,0.014,32,0.0,0.0,80.0,0.0,1798.4,1
24149,QPSK,0.04,0.06,0.01,32,0.0,0.0,80.0,0.0,1798.4,1
24150,BPSK,0.02,0.035,0.004,32,0.0,0.0,80.0,0.0,1798.4,1
24151,BPSK,0.02,0.16,0.042,32,0.0,0.0,80.0,0.0,1798.4,1
24152,QPSK,0.01,0.01,0.152,32,0.0,0.0,80.0,0.0,1798.4,1
24153,QPSK,0.04,0.18,0.048,32,0.0,0.0,80.0,0.0,1798.4,1
24154,QPSK,0.01,0.05,0.112,32,0.0,0.0,80.0,0.0,1798.4,1
24155,QPSK,0.01,0.06,0.046,32,0.0,0.0,80.0,0.0,1798.4,1
24156,BPSK,0.04,0.11,0.022,32,0.0,0.0,80.0,0.0,1798.4,1
24157,QPSK,0.0314,0.165,0.124,32,0.0,0.0,80.0,0.0,1798.4,1
24158,BPSK,0.01,0.035,0.018,32,0.0,0.0,80.0,0.0,1798.4,1
24159,BPSK,0.08,0.02,0.006,32,0.0,0.0,80.0,0.0,1798.4,1
24160,QPSK,0.08,0.105,0.128,32,0.0,0.0,80.0,0.0,1798.4,1
24161,BPSK,0.01,0.045,0.028,32,0.0,0.0,80.0,0.0,1798.4,1
24162,QPSK,0.01,0.025,0.132,32,0.0,0.0,80.0,0.0,1798.4,1
24163,QPSK,0.0314,0.07,0.12,32,0.0,0.0,80.0,0.0,1798.4,1
24164,QPSK,0.08,0.05,0.09,32,0.0,0.0,80.0,0.0,1798.4,1
24165,BPSK,0.0314,0.115,0.006,32,0.0,0.0,80.0,0.0,1798.4,1
24166,BPSK,0.0314,0.055,0.01,32,0.0,0.0,80.0,0.0,1798.4,1
24167,BPSK,0.08,0.155,0.05,32,0.0,0.0,80.0,0.0,1798.4,1
24168,BPSK,0.01,0.2,0.024,32,0.0,0.0,80.0,0.0,1798.4,1
24169,QPSK,0.04,0.08,0.046,32,0.0,0.0,80.0,0.0,1798.4,1
24170,QPSK,0.01,0.105,0.122,32,0.0,0.0,80.0,0.0,1798.4,1
24171,QPSK,0.04,0.14,0.052,32,0.0,0.0,80.0,0.0,1798.4,1
24172,QPSK,0.0628,0.135,0.022,32,0.0,0.0,80.0,0.0,1798.4,1
24173,QPSK,0.1,0.155,0.03,32,0.0,0.0,80.0,0.0,1798.4,1
24174,QPSK,0.01,0.14,0.134,32,0.0,0.0,80.0,0.0,1798.4,1
24175,QPSK,0.05,0.105,0.04,32,0.0,0.0,80.0,0.0,1798.4,1
24176,QPSK,0.01,0.185,0.05,32,0.0,0.0,80.0,0.0,1798.4,1
24177,QPSK,0.0314,0.115,0.142,32,0.0,0.0,80.0,0.0,1798.4,1
24178,BPSK,0.0314,0.155,0.062,32,0.0,0.0,80.0,0.0,1798.4,1
24179,QPSK,0.0628,0.095,0.074,32,0.0,0.0,80.0,0.0,1798.4,1
24180,QPSK,0.01,0.02,0.012,32,0.0,0.0,80.0,0.0,1798.4,1
24181,QPSK,0.05,0.175,0.102,32,0.0,0.0,80.0,0.0,1798.4,1
24182,BPSK,0.0314,0.14,0.03,32,0.0,0.0,80.0,0.0,1798.4,1
24183,BPSK,0.01,0.155,0.026,32,0.0,0.0,80.0,0.0,1798.4,1
24184,QPSK,0.05,0.105,0.028,32,0.0,0.0,80.0,0.0,1798.4,1
24185,QPSK,0.05,0.15,0.078,32,0.0,0.0,80.0,0.0,1798.4,1
24186,BPSK,0.0628,0.115,0.03,32,0.0,0.0,80.0,0.0,1798.4,1
24187,QPSK,0.04,0.12,0.11,32,0.0,0.0,80.0,0.0,1798.4,1
24188,QPSK,0.01,0.01,0.072,32,0.0,0.0,80.0,0.0,1798.4,1
24189,QPSK,0.04,0.08,0.084,32,0.0,0.0,80.0,0.0,1798.4,1
24190,QPSK,0.08,0.155,0.084,32,0.0,0.0,80.0,0.0,1798.4,1
24191,QPSK,0.01,0.18,0.004,32,0.0,0.0,80.0,0.0,1798.4,1
24192,QPSK,0.1,0.17,0.01,32,0.0,0.0,80.0,0.0,1798.4,1
24193,QPSK,0.08,0.17,0.066,32,0.0,0.0,80.0,0.0,1798.4,1
24194,QPSK,0.01,0.105,0.096,32,0.0,0.0,80.0,0.0,1798.4,1
24195,QPSK,0.01,0.095,0.044,32,0.0,0.0,80.0,0.0,1798.4,1
24196,QPSK,0.0628,0.195,0.136,32,0.0,0.0,80.0,0.0,1798.4,1
24197,BPSK,0.0314,0.14,0.048,32,0.0,0.0,80.0,0.0,1798.4,1
24198,BPSK,0.04,0.03,0.016,32,0.0,0.0,80.0,0.0,1798.4,1
24199,BPSK,0.08,0.09,0.146,32,0.0,0.0,80.0,0.0,1798.4,1
24200,QPSK,0.05,0.16,0.086,32,0.0,0.0,80.0,0.0,1798.4,1
24201,QPSK,0.02,0.08,0.068,32,0.0,0.0,80.0,0.0,1798.4,1
24202,BPSK,0.01,0.07,0.052,32,0.0,0.0,80.0,0.0,1798.4,1
24203,QPSK,0.0314,0.15,0.11,32,0.0,0.0,80.0,0.0,1798.4,1
24204,BPSK,0.01,0.1,0.044,32,0.0,0.0,80.0,0.0,1798.4,1
24205,QPSK,0.01,0.09,0.078,32,0.0,0.0,80.0,0.0,1798.4,1
24206,QPSK,0.04,0.13,0.108,32,0.0,0.0,80.0,0.0,1798.4,1
24207,QPSK,0.04,0.055,0.058,32,0.0,0.0,80.0,0.0,1798.4,1
24208,QPSK,0.05,0.045,0.096,32,0.0,0.0,80.0,0.0,1798.4,1
24209,BPSK,0.1,0.07,0.052,32,0.0,0.0,80.0,0.0,1798.4,1
24210,QPSK,0.01,0.095,0.12,32,0.0,0.0,80.0,0.0,1798.4,1
24211,QPSK,0.08,0.12,0.03,32,0.0,0.0,80.0,0.0,1798.4,1
24212,QPSK,0.08,0.065,0.154,32,0.0,0.0,80.0,0.0,1798.4,1
24213,QPSK,0.01,0.015,0.072,32,0.0,0.0,80.0,0.0,1798.4,1
24214,QPSK,0.1,0.135,0.068,32,0.0,0.0,80.0,0.0,1798.4,1
24215,QPSK,0.02,0.18,0.032,32,0.0,0.0,80.0,0.0,1798.4,1
24216,BPSK,0.02,0.155,0.014,32,0.0,0.0,80.0,0.0,1798.4,1
24217,QPSK,0.0314,0.16,0.066,32,0.0,0.0,80.0,0.0,1798.4,1
24218,QPSK,0.08,0.17,0.046,32,0.0,0.0,80.0,0.0,1798.4,1
24219,QPSK,0.08,0.165,0.114,32,0.0,0.0,80.0,0.0,1798.4,1
24220,QPSK,0.0628,0.175,0.146,32,0.0,0.0,80.0,0.0,1798.4,1
24221,BPSK,0.0314,0.2,0.008,32,0.0,0.0,80.0,0.0,1798.4,1
24222,QPSK,0.01,0.16,0.076,32,0.0,0.0,80.0,0.0,1798.4,1
24223,QPSK,0.08,0.115,0.052,32,0.0,0.0,80.0,0.0,1798.4,1
24224,QPSK,0.0628,0.14,0.124,32,0.0,0.0,80.0,0.0,1798.4,1
24225,QPSK,0.0628,0.15,0.122,32,0.0,0.0,80.0,0.0,1798.4,1
24226,QPSK,0.01,0.1,0.096,32,0.0,0.0,80.0,0.0,1798.4,1
24227,QPSK,0.1,0.1,0.03,32,0.0,0.0,80.0,0.0,1798.4,1
24228,QPSK,0.05,0.1,0.054,32,0.0,0.0,80.0,0.0,1798.4,1
24229,QPSK,0.02,0.145,0.108,32,0.0,0.0,80.0,0.0,1798.4,1
24230,QPSK,0.1,0.115,0.01,32,0.0,0.0,80.0,0.0,1798.4,1
24231,BPSK,0.01,0.035,0.024,32,0.0,0.0,80.0,0.0,1798.4,1
24232,BPSK,0.02,0.13,0.014,32,0.0,0.0,80.0,0.0,1798.4,1
24233,QPSK,0.0314,0.135,0.066,32,0.0,0.0,80.0,0.0,1798.4,1
24234,QPSK,0.0628,0.15,0.006,32,0.0,0.0,80.0,0.0,1798.4,1
24235,QPSK,0.04,0.07,0.018,32,0.0,0.0,80.0,0.0,1798.4,1
24236,QPSK,0.0314,0.085,0.01,32,0.0,0.0,80.0,0.0,1798.4,1
24237,QPSK,0.01,0.035,0.006,32,0.0,0.0,80.0,0.0,1798.4,1
24238,QPSK,0.04,0.03,0.132,32,0.0,0.0,80.0,0.0,1798.4,1
24239,QPSK,0.05,0.11,0.046,32,0.0,0.0,80.0,0.0,1798.4,1
24240,QPSK,0.02,0.12,0.108,32,0.0,0.0,80.0,0.0,1798.4,1
24241,QPSK,0.04,0.19,0.092,32,0.0,0.0,80.0,0.0,1798.4,1
24242,QPSK,0.02,0.115,0.094,32,0.0,0.0,80.0,0.0,1798.4,1
24243,QPSK,0.01,0.125,0.004,32,0.0,0.0,80.0,0.0,1798.4,1
24244,QPSK,0.0314,0.035,0.136,32,0.0,0.0,80.0,0.0,1798.4,1
24245,QPSK,0.01,0.18,0.026,32,0.0,0.0,80.0,0.0,1798.4,1
24246,QPSK,0.05,0.14,0.1,32,0.0,0.0,80.0,0.0,1798.4,1
24247,QPSK,0.01,0.075,0.128,32,0.0,0.0,80.0,0.0,1798.4,1
24248,QPSK,0.1,0.115,0.116,32,0.0,0.0,80.0,0.0,1798.4,1
24249,BPSK,0.0314,0.025,0.03,32,0.0,0.0,80.0,0.0,1798.4,1
24250,QPSK,0.02,0.175,0.118,32,0.0,0.0,80.0,0.0,1798.4,1
24251,QPSK,0.02,0.14,0.11,32,0.0,0.0,80.0,0.0,1798.4,1
24252,QPSK,0.08,0.105,0.108,32,0.0,0.0,80.0,0.0,1798.4,1
24253,BPSK,0.08,0.07,0.014,32,0.0,0.0,80.0,0.0,1798.4,1
24254,QPSK,0.08,0.195,0.064,32,0.0,0.0,80.0,0.0,1798.4,1
24255,QPSK,0.01,0.1,0.058,32,0.0,0.0,80.0,0.0,1798.4,1
24256,QPSK,0.04,0.08,0.154,32,0.0,0.0,80.0,0.0,1798.4,1
24257,BPSK,0.0314,0.195,0.012,32,0.0,0.0,80.0,0.0,1798.4,1
24258,QPSK,0.1,0.145,0.008,32,0.0,0.0,80.0,0.0,1798.4,1
24259,QPSK,0.04,0.035,0.14,32,0.0,0.0,80.0,0.0,1798.4,1
24260,BPSK,0.02,0.16,0.028,32,0.0,0.0,80.0,0.0,1798.4,1
24261,QPSK,0.08,0.065,0.124,32,0.0,0.0,80.0,0.0,1798.4,1
24262,QPSK,0.08,0.095,0.026,32,0.0,0.0,80.0,0.0,1798.4,1
24263,QPSK,0.1,0.14,0.144,32,0.0,0.0,80.0,0.0,1798.4,1
24264,BPSK,0.08,0.07,0.002,32,0.0,0.0,80.0,0.0,1798.4,1
24265,QPSK,0.02,0.19,0.144,32,0.0,0.0,80.0,0.0,1798.4,1
24266,QPSK,0.0628,0.17,0.076,32,0.0,0.0,80.0,0.0,1798.4,1
24267,QPSK,0.04,0.135,0.12,32,0.0,0.0,80.0,0.0,1798.4,1
24268,BPSK,0.0314,0.03,0.016,32,0.0,0.0,80.0,0.0,1798.4,1
24269,QPSK,0.04,0.055,0.034,32,0.0,0.0,80.0,0.0,1798.4,1
24270,QPSK,0.02,0.12,0.014,32,0.0,0.0,80.0,0.0,1798.4,1
24271,QPSK,0.04,0.115,0.116,32,0.0,0.0,80.0,0.0,1798.4,1
24272,BPSK,0.0628,0.045,0.054,32,0.0,0.0,80.0,0.0,1798.4,1
24273,QPSK,0.01,0.11,0.114,32,0.0,0.0,80.0,0.0,1798.4,1
24274,BPSK,0.01,0.06,0.042,32,0.0,0.0,80.0,0.0,1798.4,1
24275,BPSK,0.1,0.045,0.02,32,0.0,0.0,80.0,0.0,1798.4,1
24276,QPSK,0.0628,0.185,0.014,32,0.0,0.0,80.0,0.0,1798.4,1
24277,QPSK,0.02,0.135,0.13,32,0.0,0.0,80.0,0.0,1798.4,1
24278,BPSK,0.04,0.05,0.146,32,0.0,0.0,80.0,0.0,1798.4,1
24279,BPSK,0.0314,0.155,0.028,32,0.0,0.0,80.0,0.0,1798.4,1
24280,QPSK,0.1,0.09,0.024,32,0.0,0.0,80.0,0.0,1798.4,1
24281,BPSK,0.02,0.135,0.016,32,0.0,0.0,80.0,0.0,1798.4,1
24282,BPSK,0.01,0.05,0.044,32,0.0,0.0,80.0,0.0,1798.4,1
24283,BPSK,0.1,0.13,0.05,32,0.0,0.0,80.0,0.0,1798.4,1
24284,BPSK,0.04,0.12,0.046,32,0.0,0.0,80.0,0.0,1798.4,1
24285,QPSK,0.01,0.04,0.106,32,0.0,0.0,80.0,0.0,1798.4,1
24286,BPSK,0.02,0.155,0.01,32,0.0,0.0,80.0,0.0,1798.4,1
24287,QPSK,0.1,0.165,0.064,32,0.0,0.0,80.0,0.0,1798.4,1
24288,QPSK,0.0314,0.085,0.112,32,0.0,0.0,80.0,0.0,1798.4,1
24289,QPSK,0.1,0.195,0.1,32,0.0,0.0,80.0,0.0,1798.4,1
24290,BPSK,0.05,0.13,0.018,32,0.0,0.0,80.0,0.0,1798.4,1
24291,BPSK,0.05,0.165,0.054,32,0.0,0.0,80.0,0.0,1798.4,1
24292,QPSK,0.02,0.065,0.132,32,0.0,0.0,80.0,0.0,1798.4,1
24293,QPSK,0.08,0.08,0.1,32,0.0,0.0,80.0,0.0,1798.4,1
24294,QPSK,0.04,0.165,0.018,32,0.0,0.0,80.0,0.0,1798.4,1
24295,QPSK,0.0628,0.12,0.086,32,0.0,0.0,80.0,0.0,1798.4,1
24296,QPSK,0.0314,0.045,0.002,32,0.0,0.0,80.0,0.0,1798.4,1
24297,QPSK,0.0314,0.145,0.012,32,0.0,0.0,80.0,0.0,1798.4,1
24298,BPSK,0.08,0.2,0.056,32,0.0,0.0,80.0,0.0,1798.4,1
24299,QPSK,0.02,0.12,0.016,32,0.0,0.0,80.0,0.0,1798.4,1
24300,QPSK,0.01,0.08,0.112,32,0.0,0.0,80.0,0.0,1798.4,1
24301,QPSK,0.05,0.1,0.086,32,0.0,0.0,80.0,0.0,1798.4,1
24302,BPSK,0.0628,0.025,0.052,32,0.0,0.0,80.0,0.0,1798.4,1
24303,QPSK,0.0314,0.185,0.12,32,0.0,0.0,80.0,0.0,1798.4,1
24304,QPSK,0.1,0.16,0.052,32,0.0,0.0,80.0,0.0,1798.4,1
24305,QPSK,0.0314,0.045,0.074,32,0.0,0.0,80.0,0.0,1798.4,1
24306,QPSK,0.05,0.07,0.138,32,0.0,0.0,80.0,0.0,1798.4,1
24307,QPSK,0.1,0.165,0.048,32,0.0,0.0,80.0,0.0,1798.4,1
24308,QPSK,0.1,0.18,0.028,32,0.0,0.0,80.0,0.0,1798.4,1
24309,BPSK,0.02,0.105,0.062,32,0.0,0.0,80.0,0.0,1798.4,1
24310,QPSK,0.02,0.02,0.096,32,0.0,0.0,80.0,0.0,1798.4,1
24311,QPSK,0.05,0.055,0.138,32,0.0,0.0,80.0,0.0,1798.4,1
24312,BPSK,0.08,0.18,0.058,32,0.0,0.0,80.0,0.0,1798.4,1
24313,QPSK,0.08,0.055,0.022,32,0.0,0.0,80.0,0.0,1798.4,1
24314,QPSK,0.0314,0.04,0.112,32,0.0,0.0,80.0,0.0,1798.4,1
24315,QPSK,0.02,0.155,0.048,32,0.0,0.0,80.0,0.0,1798.4,1
24316,BPSK,0.01,0.025,0.016,32,0.0,0.0,80.0,0.0,1798.4,1
24317,BPSK,0.05,0.12,0.022,32,0.0,0.0,80.0,0.0,1798.4,1
24318,QPSK,0.0628,0.15,0.092,32,0.0,0.0,80.0,0.0,1798.4,1
24319,QPSK,0.0314,0.04,0.14,32,0.0,0.0,80.0,0.0,1798.4,1
24320,QPSK,0.02,0.09,0.146,32,0.0,0.0,80.0,0.0,1798.4,1
24321,QPSK,0.04,0.075,0.086,32,0.0,0.0,80.0,0.0,1798.4,1
24322,BPSK,0.05,0.035,0.062,32,0.0,0.0,80.0,0.0,1798.4,1
24323,BPSK,0.05,0.03,0.046,32,0.0,0.0,80.0,0.0,1798.4,1
24324,QPSK,0.08,0.175,0.05,32,0.0,0.0,80.0,0.0,1798.4,1
24325,QPSK,0.02,0.11,0.118,32,0.0,0.0,80.0,0.0,1798.4,1
24326,BPSK,0.05,0.09,0.052,32,0.0,0.0,80.0,0.0,1798.4,1
24327,QPSK,0.1,0.095,0.05,32,0.0,0.0,80.0,0.0,1798.4,1
24328,BPSK,0.01,0.13,0.026,32,0.0,0.0,80.0,0.0,1798.4,1
24329,QPSK,0.04,0.09,0.144,32,0.0,0.0,80.0,0.0,1798.4,1
24330,BPSK,0.02,0.03,0.008,32,0.0,0.0,80.0,0.0,1798.4,1
24331,BPSK,0.1,0.015,0.008,32,0.0,0.0,80.0,0.0,1798.4,1
24332,BPSK,0.0314,0.17,0.05,32,0.0,0.0,80.0,0.0,1798.4,1
24333,QPSK,0.05,0.085,0.118,32,0.0,0.0,80.0,0.0,1798.4,1
24334,BPSK,0.05,0.155,0.018,32,0.0,0.0,80.0,0.0,1798.4,1
24335,QPSK,0.0628,0.055,0.056,32,0.0,0.0,80.0,0.0,1798.4,1
24336,QPSK,0.04,0.07,0.042,32,0.0,0.0,80.0,0.0,1798.4,1
24337,QPSK,0.1,0.055,0.08,32,0.0,0.0,80.0,0.0,1798.4,1
24338,QPSK,0.0314,0.125,0.032,32,0.0,0.0,80.0,0.0,1798.4,1
24339,BPSK,0.0314,0.135,0.044,32,0.0,0.0,80.0,0.0,1798.4,1
24340,QPSK,0.05,0.16,0.098,32,0.0,0.0,80.0,0.0,1798.4,1
24341,BPSK,0.01,0.17,0.02,32,0.0,0.0,80.0,0.0,1798.4,1
24342,QPSK,0.04,0.16,0.108,32,0.0,0.0,80.0,0.0,1798.4,1
24343,QPSK,0.02,0.125,0.048,32,0.0,0.0,80.0,0.0,1798.4,1
24344,QPSK,0.02,0.18,0.13,32,0.0,0.0,80.0,0.0,1798.4,1
24345,BPSK,0.0314,0.095,0.028,32,0.0,0.0,80.0,0.0,1798.4,1
24346,QPSK,0.05,0.145,0.092,32,0.0,0.0,80.0,0.0,1798.4,1
24347,QPSK,0.05,0.125,0.112,32,0.0,0.0,80.0,0.0,1798.4,1
24348,BPSK,0.05,0.185,0.01,32,0.0,0.0,80.0,0.0,1798.4,1
24349,QPSK,0.05,0.16,0.068,32,0.0,0.0,80.0,0.0,1798.4,1
24350,BPSK,0.0628,0.185,0.028,32,0.0,0.0,80.0,0.0,1798.4,1
24351,BPSK,0.02,0.125,0.002,32,0.0,0.0,80.0,0.0,1798.4,1
24352,QPSK,0.08,0.135,0.09,32,0.0,0.0,80.0,0.0,1798.4,1
24353,QPSK,0.1,0.14,0.014,32,0.0,0.0,80.0,0.0,1798.4,1
24354,QPSK,0.1,0.105,0.106,32,0.0,0.0,80.0,0.0,1798.4,1
24355,QPSK,0.05,0.07,0.058,32,0.0,0.0,80.0,0.0,1798.4,1
24356,BPSK,0.0628,0.18,0.042,32,0.0,0.0,80.0,0.0,1798.4,1
24357,QPSK,0.02,0.08,0.056,32,0.0,0.0,80.0,0.0,1798.4,1
24358,QPSK,0.0628,0.14,0.118,32,0.0,0.0,80.0,0.0,1798.4,1
24359,QPSK,0.0628,0.175,0.03,32,0.0,0.0,80.0,0.0,1798.4,1
24360,BPSK,0.1,0.165,0.014,32,0.0,0.0,80.0,0.0,1798.4,1
24361,QPSK,0.0314,0.03,0.062,32,0.0,0.0,80.0,0.0,1798.4,1
24362,QPSK,0.05,0.055,0.142,32,0.0,0.0,80.0,0.0,1798.4,1
24363,BPSK,0.0628,0.15,0.028,32,0.0,0.0,80.0,0.0,1798.4,1
24364,BPSK,0.0314,0.14,0.044,32,0.0,0.0,80.0,0.0,1798.4,1
24365,QPSK,0.04,0.05,0.122,32,0.0,0.0,80.0,0.0,1798.4,1
24366,QPSK,0.1,0.15,0.13,32,0.0,0.0,80.0,0.0,1798.4,1
24367,BPSK,0.0314,0.15,0.01,32,0.0,0.0,80.0,0.0,1798.4,1
24368,BPSK,0.05,0.11,0.014,32,0.0,0.0,80.0,0.0,1798.4,1
24369,QPSK,0.0314,0.185,0.074,32,0.0,0.0,80.0,0.0,1798.4,1
24370,QPSK,0.0314,0.165,0.044,32,0.0,0.0,80.0,0.0,1798.4,1
24371,QPSK,0.05,0.155,0.12,32,0.0,0.0,80.0,0.0,1798.4,1
24372,BPSK,0.1,0.2,0.052,32,0.0,0.0,80.0,0.0,1798.4,1
24373,BPSK,0.0628,0.18,0.05,32,0.0,0.0,80.0,0.0,1798.4,1
24374,QPSK,0.08,0.11,0.15,32,0.0,0.0,80.0,0.0,1798.4,1
24375,BPSK,0.01,0.095,0.146,32,0.0,0.0,80.0,0.0,1798.4,1
24376,QPSK,0.01,0.135,0.154,32,0.0,0.0,80.0,0.0,1798.4,1
24377,QPSK,0.1,0.18,0.078,32,0.0,0.0,80.0,0.0,1798.4,1
24378,QPSK,0.04,0.195,0.038,32,0.0,0.0,80.0,0.0,1798.4,1
24379,QPSK,0.0628,0.13,0.118,32,0.0,0.0,80.0,0.0,1798.4,1
24380,BPSK,0.01,0.095,0.022,32,0.0,0.0,80.0,0.0,1798.4,1
24381,QPSK,0.04,0.095,0.102,32,0.0,0.0,80.0,0.0,1798.4,1
24382,QPSK,0.0314,0.095,0.022,32,0.0,0.0,80.0,0.0,1798.4,1
24383,QPSK,0.0628,0.125,0.102,32,0.0,0.0,80.0,0.0,1798.4,1
24384,QPSK,0.0314,0.125,0.124,32,0.0,0.0,80.0,0.0,1798.4,1
24385,QPSK,0.1,0.095,0.12,32,0.0,0.0,80.0,0.0,1798.4,1
24386,BPSK,0.0314,0.025,0.02,32,0.0,0.0,80.0,0.0,1798.4,1
24387,BPSK,0.0628,0.18,0.052,32,0.0,0.0,80.0,0.0,1798.4,1
24388,QPSK,0.05,0.05,0.086,32,0.0,0.0,80.0,0.0,1798.4,1
24389,QPSK,0.08,0.19,0.102,32,0.0,0.0,80.0,0.0,1798.4,1
24390,BPSK,0.1,0.09,0.046,32,0.0,0.0,80.0,0.0,1798.4,1
24391,QPSK,0.05,0.12,0.018,32,0.0,0.0,80.0,0.0,1798.4,1
24392,BPSK,0.1,0.175,0.044,32,0.0,0.0,80.0,0.0,1798.4,1
24393,QPSK,0.04,0.05,0.024,32,0.0,0.0,80.0,0.0,1798.4,1
24394,QPSK,0.04,0.08,0.074,32,0.0,0.0,80.0,0.0,1798.4,1
24395,BPSK,0.04,0.2,0.01,32,0.0,0.0,80.0,0.0,1798.4,1
24396,QPSK,0.08,0.08,0.128,32,0.0,0.0,80.0,0.0,1798.4,1
24397,BPSK,0.04,0.035,0.062,32,0.0,0.0,80.0,0.0,1798.4,1
24398,QPSK,0.01,0.13,0.062,32,0.0,0.0,80.0,0.0,1798.4,1
24399,QPSK,0.02,0.085,0.13,32,0.0,0.0,80.0,0.0,1798.4,1
24400,QPSK,0.0628,0.055,0.098,32,0.0,0.0,80.0,0.0,1798.4,1
24401,QPSK,0.04,0.045,0.044,32,0.0,0.0,80.0,0.0,1798.4,1
