Modulation,FLL_BW,Costas_BW,SymSync_BW,PreambleSize,NoiseVolt,FreqOffset,TimeOffset,Platform,PDR,BER,MatchedPkts,TotalPkts,ElapsedSec
BPSK,0.0314,0.0628,1.0,16,0.35,0.005,1.0004,software,0.0,0.025,0,10,0.1067819595336914
BPSK,0.0314,0.018,1.0,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.08457088470458984
QPSK,0.0314,0.0628,0.25,24,0.18,0.005,0.9996,hardware,90.0,0.0025000000000000005,9,10,0.0874948501586914
QPSK,0.0314,0.0628,0.01,32,0.35,0.005,1.0008,software,20.0,0.020000000000000004,2,10,0.08083295822143555
BPSK,0.0314,0.0628,0.5,16,0.35,0.005,1.0001,hardware,0.0,0.025,0,10,0.09723782539367676
QPSK,0.0314,0.0628,0.25,24,0.05,0.005,1.0008,hardware,80.0,0.005000000000000001,8,10,0.08423829078674316
BPSK,0.0314,0.0628,0.25,24,0.12,0.005,0.9992,software,80.0,0.005000000000000001,8,10,0.08649420738220215
QPSK,0.0314,0.0628,0.25,24,0.18,0.005,1.0008,software,40.0,0.015,4,10,0.08298015594482422
QPSK,0.0314,0.0628,0.01,16,0.0,0.005,0.9992,hardware,40.0,0.3,4,10,0.06917762756347656
QPSK,0.0314,0.0628,0.055,32,0.08,0.005,1.0001,hardware,90.0,0.0025000000000000005,9,10,0.09724831581115723
BPSK,0.0314,0.01,0.025,32,0.15,0.0,1.0,software,90.0,0.0025000000000000005,9,10,0.07512855529785156
QPSK,0.0314,0.0628,0.115,64,0.12,0.005,1.0008,hardware,90.0,0.0025000000000000005,9,10,0.06792068481445312
QPSK,0.0314,0.0628,0.115,64,0.35,0.005,1.0001,software,90.0,0.0025000000000000005,9,10,0.0713660717010498
QPSK,0.0314,0.0628,0.025,48,0.0,0.005,0.9999,software,90.0,0.0,9,10,0.08405613899230957
QPSK,0.0314,0.0628,0.25,64,0.5,0.005,0.9996,hardware,60.0,0.010000000000000002,6,10,0.07005095481872559
QPSK,0.005,0.0628,0.025,32,0.02,-0.01,1.0,hardware,90.0,0.0025000000000000005,9,10,0.07510709762573242
BPSK,0.0314,0.0628,0.115,24,0.12,0.005,1.0008,hardware,60.0,0.010000000000000002,6,10,0.06721949577331543
QPSK,0.075,0.1,0.025,32,0.02,-0.01,1.0,software,90.0,0.0025000000000000005,9,10,0.07976150512695312
QPSK,0.0314,0.0628,1.0,32,0.02,0.005,0.9992,software,0.0,0.025,0,10,0.08705019950866699
QPSK,0.0314,0.0628,0.115,24,0.5,0.005,1.0004,hardware,90.0,0.0025000000000000005,9,10,0.0812215805053711
QPSK,0.0314,0.0628,0.25,48,0.02,0.005,0.9999,hardware,90.0,0.0025000000000000005,9,10,0.08090448379516602
BPSK,0.075,0.03,0.025,32,0.02,0.0,1.0,software,90.0,0.0025000000000000005,9,10,0.07860970497131348
QPSK,0.0314,0.0628,0.025,24,0.25,0.005,1.0004,software,90.0,0.0025000000000000005,9,10,0.0807034969329834
BPSK,0.0314,0.0628,0.025,48,0.08,0.005,0.9999,hardware,90.0,0.0025000000000000005,9,10,0.09054327011108398
BPSK,0.0314,0.0628,0.01,16,0.35,0.005,0.9992,hardware,50.0,0.0125,5,10,0.07891035079956055
QPSK,0.0314,0.0628,0.25,64,0.5,0.005,1.0008,software,40.0,0.015,4,10,0.06563019752502441
BPSK,0.1,0.0628,0.025,32,0.02,-0.03,1.0,hardware,90.0,0.0025000000000000005,9,10,0.07193732261657715
BPSK,0.0314,0.0628,0.01,32,0.05,0.005,0.9996,hardware,90.0,0.0025000000000000005,9,10,0.08110594749450684
BPSK,0.0314,0.0628,0.055,16,0.08,0.005,1.0008,software,90.0,0.0025000000000000005,9,10,0.0772392749786377
BPSK,0.0314,0.0628,0.115,24,0.35,0.005,1.0,hardware,50.0,0.0125,5,10,0.06586551666259766
BPSK,0.0314,0.0628,0.025,32,0.0,0.005,1.0008,software,60.0,0.2,6,10,0.07037472724914551
BPSK,0.0314,0.0628,0.25,64,0.08,0.005,0.9992,hardware,80.0,0.005000000000000001,8,10,0.09984850883483887
BPSK,0.0314,0.0628,0.115,32,0.12,0.005,1.0004,hardware,20.0,0.020000000000000004,2,10,0.07809829711914062
BPSK,0.0314,0.0628,0.25,16,0.18,0.005,1.0004,hardware,10.0,0.022500000000000003,1,10,0.07651853561401367
BPSK,0.0314,0.0628,0.5,64,0.0,0.005,1.0001,software,0.0,0.5,0,10,0.07908463478088379
BPSK,0.0314,0.0628,0.055,64,0.18,0.005,0.9996,software,90.0,0.0025000000000000005,9,10,0.0874941349029541
QPSK,0.0314,0.0628,0.025,16,0.0,0.005,0.9992,hardware,90.0,0.0,9,10,0.07456135749816895
QPSK,0.0314,0.0628,0.25,48,0.25,0.005,0.9996,software,90.0,0.0025000000000000005,9,10,0.08584189414978027
QPSK,0.0314,0.0628,0.25,48,0.25,0.005,1.0008,software,90.0,0.0025000000000000005,9,10,0.08142232894897461
BPSK,0.0314,0.0628,0.025,16,0.08,0.005,0.9999,software,90.0,0.0025000000000000005,9,10,0.08521604537963867
BPSK,0.25,0.0628,0.025,32,0.02,0.02,1.0,software,90.0,0.0025000000000000005,9,10,0.07783055305480957
BPSK,0.0314,0.0628,0.5,24,0.0,0.005,1.0001,software,0.0,0.5,0,10,0.08280515670776367
QPSK,0.0314,0.0628,0.115,32,0.35,0.005,1.0,software,90.0,0.0025000000000000005,9,10,0.11066460609436035
BPSK,0.0314,0.0628,0.115,64,0.25,0.005,0.9992,hardware,60.0,0.010000000000000002,6,10,0.08915948867797852
QPSK,0.0314,0.0628,0.25,32,0.0,0.005,0.9999,hardware,50.0,0.25,5,10,0.08018708229064941
QPSK,0.0314,0.0628,0.01,64,0.18,0.005,1.0,software,90.0,0.0025000000000000005,9,10,0.08116436004638672
BPSK,0.7,0.0628,0.025,32,0.02,-0.03,1.0,hardware,0.0,0.025,0,10,0.08342862129211426
BPSK,0.0314,0.0628,0.115,32,0.35,0.005,1.0,hardware,70.0,0.0075,7,10,0.08008265495300293
BPSK,0.0314,0.0628,0.115,48,0.5,0.005,1.0008,hardware,0.0,0.025,0,10,0.09313154220581055
QPSK,0.0314,0.0628,1.0,48,0.08,0.005,0.9996,software,0.0,0.025,0,10,0.061389923095703125
BPSK,0.0314,0.0628,0.25,64,0.35,0.005,0.9992,software,80.0,0.005000000000000001,8,10,0.08867287635803223
QPSK,0.14,0.0628,0.025,32,0.02,-0.02,1.0,hardware,10.0,0.022500000000000003,1,10,0.06945633888244629
BPSK,0.0314,0.0628,0.01,64,0.35,0.005,1.0001,hardware,90.0,0.0025000000000000005,9,10,0.08101963996887207
BPSK,0.0314,0.0628,0.25,64,0.05,0.005,0.9999,software,60.0,0.010000000000000002,6,10,0.0991525650024414
QPSK,0.0314,0.0628,0.115,16,0.02,0.005,0.9999,software,90.0,0.0025000000000000005,9,10,0.09052920341491699
QPSK,0.0314,0.0628,0.115,48,0.35,0.005,0.9996,software,90.0,0.0025000000000000005,9,10,0.08815193176269531
QPSK,0.0314,0.0628,1.0,16,0.5,0.005,0.9996,software,0.0,0.025,0,10,0.08221602439880371
QPSK,0.0314,0.0628,1.0,24,0.08,0.005,1.0,hardware,0.0,0.025,0,10,0.11167526245117188
QPSK,0.0314,0.0628,0.25,24,0.18,0.005,1.0,software,50.0,0.0125,5,10,0.08039999008178711
QPSK,0.0314,0.7,0.005,32,0.0,0.0,1.0,software,80.0,0.1,8,10,0.09005498886108398
QPSK,0.0314,0.0628,0.5,24,0.5,0.005,1.0008,hardware,0.0,0.025,0,10,0.06902718544006348
BPSK,0.25,0.03,0.025,32,0.02,-0.01,1.0,software,90.0,0.0025000000000000005,9,10,0.06852293014526367
BPSK,0.0314,0.135,0.5,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.06935262680053711
QPSK,0.0314,0.0628,1.0,48,0.18,0.005,0.9999,software,0.0,0.025,0,10,0.0852651596069336
BPSK,0.0314,0.0628,0.055,48,0.0,0.005,1.0001,hardware,80.0,0.1,8,10,0.08032560348510742
BPSK,0.0314,0.0628,0.025,24,0.5,0.005,0.9999,software,90.0,0.0025000000000000005,9,10,0.07442402839660645
QPSK,0.0314,0.0628,0.055,64,0.5,0.005,1.0,software,90.0,0.0025000000000000005,9,10,0.08913564682006836
QPSK,0.0314,0.035,0.23,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.0849003791809082
QPSK,0.0314,0.0628,0.115,64,0.12,0.005,1.0,hardware,90.0,0.0025000000000000005,9,10,0.07447385787963867
QPSK,0.0314,0.0628,0.5,48,0.0,0.005,1.0,software,0.0,0.5,0,10,0.07702779769897461
QPSK,0.0314,0.0628,0.055,48,0.25,0.005,1.0004,software,90.0,0.0025000000000000005,9,10,0.07897543907165527
QPSK,0.0314,0.0628,0.115,32,0.18,0.005,0.9996,software,90.0,0.0025000000000000005,9,10,0.06734776496887207
BPSK,0.0314,0.0628,1.0,16,0.02,0.005,1.0001,software,0.0,0.025,0,10,0.08600401878356934
BPSK,0.0314,0.0628,0.115,16,0.35,0.005,0.9999,software,90.0,0.0025000000000000005,9,10,0.09184384346008301
QPSK,0.0314,0.0628,0.01,48,0.18,0.005,0.9992,hardware,30.0,0.017499999999999998,3,10,0.0769498348236084
QPSK,0.0314,0.0628,0.115,48,0.35,0.005,0.9992,hardware,90.0,0.0025000000000000005,9,10,0.12143754959106445
QPSK,0.0314,0.01,0.055,32,0.0,0.0,1.0,software,20.0,0.4,2,10,0.08332967758178711
QPSK,0.0314,0.03,0.025,32,0.02,0.03,1.0,hardware,80.0,0.005000000000000001,8,10,0.07855010032653809
BPSK,0.0314,0.0628,0.025,24,0.25,0.005,1.0,hardware,90.0,0.0025000000000000005,9,10,0.0852506160736084
BPSK,0.0314,0.0628,0.25,48,0.5,0.005,1.0004,software,20.0,0.020000000000000004,2,10,0.09024453163146973
QPSK,0.0314,0.0628,0.055,24,0.5,0.005,1.0,software,90.0,0.0025000000000000005,9,10,0.07688045501708984
QPSK,0.0314,0.165,0.005,32,0.15,0.0,1.0,software,90.0,0.0025000000000000005,9,10,0.061370849609375
QPSK,1.0,0.0628,0.025,32,0.02,0.02,1.0,hardware,0.0,0.025,0,10,0.07303714752197266
QPSK,0.0314,0.0628,1.0,32,0.05,0.005,1.0004,hardware,0.0,0.025,0,10,0.1123661994934082
BPSK,0.0314,0.0628,0.25,64,0.35,0.005,1.0004,software,20.0,0.020000000000000004,2,10,0.07925152778625488
QPSK,0.0314,0.0628,0.25,16,0.35,0.005,0.9996,software,90.0,0.0025000000000000005,9,10,0.0616147518157959
BPSK,0.0314,0.0628,0.01,32,0.18,0.005,1.0004,hardware,60.0,0.010000000000000002,6,10,0.07384634017944336
BPSK,0.0314,0.0628,0.055,16,0.0,0.005,0.9996,software,90.0,0.0,9,10,0.06916069984436035
BPSK,0.0314,0.0628,0.5,32,0.12,0.005,0.9996,hardware,0.0,0.025,0,10,0.07631254196166992
QPSK,0.0314,0.0628,0.025,24,0.18,0.005,0.9992,software,90.0,0.0025000000000000005,9,10,0.07364439964294434
QPSK,0.0314,0.0628,0.01,24,0.12,0.005,0.9996,hardware,90.0,0.0025000000000000005,9,10,0.08081555366516113
BPSK,0.0314,0.045,1.0,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.07829666137695312
QPSK,0.075,0.03,0.025,32,0.02,0.02,1.0,hardware,10.0,0.022500000000000003,1,10,0.06947946548461914
BPSK,0.0314,0.0628,0.115,32,0.02,0.005,0.9992,hardware,0.0,0.025,0,10,0.07311105728149414
BPSK,0.0314,0.0628,0.5,64,0.18,0.005,1.0004,software,0.0,0.025,0,10,0.08661818504333496
BPSK,0.0314,0.0628,0.25,24,0.02,0.005,0.9999,hardware,40.0,0.015,4,10,0.07444453239440918
BPSK,0.0314,0.0628,0.115,16,0.08,0.005,0.9999,software,80.0,0.005000000000000001,8,10,0.1019449234008789
QPSK,0.0314,0.0628,0.01,16,0.5,0.005,0.9996,software,70.0,0.0075,7,10,0.07877469062805176
BPSK,0.0314,0.0628,1.0,16,0.02,0.005,0.9996,hardware,0.0,0.025,0,10,0.10611152648925781
BPSK,0.0314,0.0628,0.025,48,0.05,0.005,1.0008,software,30.0,0.017499999999999998,3,10,0.08103609085083008
BPSK,0.0314,0.0628,0.01,64,0.5,0.005,1.0001,software,90.0,0.0025000000000000005,9,10,0.08921599388122559
BPSK,0.0314,0.0628,0.025,24,0.18,0.005,1.0,software,90.0,0.0025000000000000005,9,10,0.07853150367736816
BPSK,0.0314,0.0628,0.5,16,0.18,0.005,0.9996,software,10.0,0.022500000000000003,1,10,0.06885337829589844
QPSK,0.0314,0.0628,1.0,24,0.12,0.005,0.9996,hardware,0.0,0.025,0,10,0.07716608047485352
BPSK,0.0314,0.0628,0.055,32,0.5,0.005,0.9996,hardware,90.0,0.0025000000000000005,9,10,0.07350039482116699
QPSK,0.0314,0.0628,0.115,48,0.05,0.005,0.9992,hardware,90.0,0.0025000000000000005,9,10,0.0785059928894043
QPSK,0.0314,0.0628,0.25,16,0.0,0.005,0.9999,hardware,80.0,0.1,8,10,0.07397866249084473
QPSK,0.0314,0.0628,0.5,24,0.05,0.005,1.0008,hardware,0.0,0.025,0,10,0.06883764266967773
QPSK,0.0314,0.0628,0.01,48,0.12,0.005,0.9992,hardware,30.0,0.017499999999999998,3,10,0.11188673973083496
BPSK,0.0314,0.0628,1.0,64,0.08,0.005,1.0001,hardware,0.0,0.025,0,10,0.09191226959228516
QPSK,0.0314,0.0628,0.025,64,0.05,0.005,1.0004,hardware,90.0,0.0025000000000000005,9,10,0.08040332794189453
QPSK,0.0314,0.005,0.115,32,0.15,0.0,1.0,software,20.0,0.020000000000000004,2,10,0.0730593204498291
QPSK,0.0314,0.0628,0.025,32,0.35,0.005,0.9992,hardware,90.0,0.0025000000000000005,9,10,0.08793759346008301
QPSK,0.0314,0.0628,0.01,48,0.18,0.005,1.0004,hardware,20.0,0.020000000000000004,2,10,0.07010674476623535
BPSK,0.0314,0.0628,0.115,64,0.05,0.005,0.9999,hardware,30.0,0.017499999999999998,3,10,0.07077646255493164
QPSK,0.0314,0.0628,0.5,24,0.02,0.005,1.0004,hardware,0.0,0.025,0,10,0.0767064094543457
BPSK,0.0314,0.0628,0.5,16,0.25,0.005,0.9992,software,0.0,0.025,0,10,0.08497405052185059
BPSK,0.0314,0.0628,0.5,48,0.05,0.005,1.0008,software,0.0,0.025,0,10,0.09395503997802734
BPSK,0.0314,0.0628,0.055,48,0.25,0.005,1.0004,software,80.0,0.005000000000000001,8,10,0.08425760269165039
BPSK,0.0314,0.0628,0.055,48,0.5,0.005,0.9999,hardware,50.0,0.0125,5,10,0.09994006156921387
QPSK,0.0314,0.0628,0.025,16,0.05,0.005,1.0,software,90.0,0.0025000000000000005,9,10,0.08472371101379395
QPSK,0.0314,0.045,0.018,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.07814955711364746
QPSK,0.0314,0.0628,1.0,48,0.35,0.005,0.9992,software,0.0,0.025,0,10,0.08075213432312012
BPSK,0.0314,0.0628,0.055,64,0.05,0.005,0.9999,software,80.0,0.005000000000000001,8,10,0.08478331565856934
QPSK,0.0314,0.01,0.035,32,0.0,0.0,1.0,software,20.0,0.4,2,10,0.08854842185974121
BPSK,0.0314,0.0628,0.01,16,0.08,0.005,0.9999,hardware,90.0,0.0025000000000000005,9,10,0.07332730293273926
BPSK,0.0314,0.0628,1.0,24,0.25,0.005,1.0,software,0.0,0.025,0,10,0.08379220962524414
QPSK,0.25,0.03,0.025,32,0.02,-0.03,1.0,hardware,0.0,0.025,0,10,0.07768034934997559
BPSK,0.0314,0.0628,0.025,24,0.02,0.005,0.9992,software,90.0,0.0025000000000000005,9,10,0.07261872291564941
QPSK,0.0314,0.0628,0.25,64,0.08,0.005,1.0008,software,80.0,0.005000000000000001,8,10,0.06507754325866699
BPSK,0.0314,0.045,0.09,32,0.15,0.0,1.0,software,80.0,0.005000000000000001,8,10,0.0833282470703125
BPSK,0.0314,0.0628,0.5,32,0.02,0.005,1.0008,hardware,0.0,0.025,0,10,0.07776951789855957
QPSK,0.0314,0.01,0.18,32,0.15,0.0,1.0,software,20.0,0.020000000000000004,2,10,0.08808326721191406
BPSK,0.0314,0.0628,0.5,16,0.02,0.005,1.0,software,0.0,0.025,0,10,0.08635735511779785
BPSK,0.0314,0.0628,0.01,16,0.0,0.005,1.0008,hardware,10.0,0.45,1,10,0.07555174827575684
BPSK,0.026,0.0628,0.025,32,0.02,0.02,1.0,software,90.0,0.0025000000000000005,9,10,0.09545087814331055
QPSK,0.0314,0.0628,0.25,24,0.08,0.005,1.0008,hardware,80.0,0.005000000000000001,8,10,0.12824726104736328
BPSK,0.0314,0.0628,0.01,48,0.18,0.005,1.0,hardware,90.0,0.0025000000000000005,9,10,0.12307071685791016
QPSK,0.0314,0.0628,0.055,64,0.18,0.005,0.9996,hardware,90.0,0.0025000000000000005,9,10,0.10396599769592285
BPSK,0.0314,0.5,0.23,32,0.15,0.0,1.0,software,50.0,0.0125,5,10,0.08660125732421875
BPSK,0.0314,0.25,0.145,32,0.0,0.0,1.0,software,70.0,0.15,7,10,0.10031270980834961
BPSK,0.0314,0.0628,0.18,32,0.0,0.0,1.0,software,30.0,0.35,3,10,0.1302502155303955
QPSK,0.0314,0.0628,0.01,32,0.25,0.005,0.9996,software,80.0,0.005000000000000001,8,10,0.10106730461120605
BPSK,0.0314,0.0628,0.25,32,0.08,0.005,1.0004,software,90.0,0.0025000000000000005,9,10,0.10004496574401855
QPSK,0.0314,0.0628,0.115,32,0.0,0.005,0.9999,software,90.0,0.0,9,10,0.0750570297241211
BPSK,0.0314,0.0628,0.01,16,0.18,0.005,0.9992,software,50.0,0.0125,5,10,0.06767058372497559
QPSK,0.0314,0.0628,0.055,32,0.35,0.005,0.9996,software,90.0,0.0025000000000000005,9,10,0.08499503135681152
QPSK,0.0314,0.0628,0.5,48,0.5,0.005,0.9999,software,10.0,0.022500000000000003,1,10,0.07144641876220703
QPSK,0.0314,0.0628,0.025,64,0.25,0.005,0.9992,software,90.0,0.0025000000000000005,9,10,0.0790243148803711
BPSK,0.0314,0.0628,0.025,24,0.08,0.005,1.0004,hardware,90.0,0.0025000000000000005,9,10,0.06972670555114746
BPSK,0.0314,0.0628,0.25,48,0.18,0.005,1.0001,software,0.0,0.025,0,10,0.10203433036804199
QPSK,0.0314,0.0628,0.5,64,0.12,0.005,0.9996,hardware,0.0,0.025,0,10,0.08060407638549805
QPSK,0.0314,0.0628,0.025,24,0.35,0.005,1.0,hardware,90.0,0.0025000000000000005,9,10,0.07088780403137207
QPSK,0.0314,0.5,0.18,32,0.0,0.0,1.0,software,70.0,0.15,7,10,0.07215452194213867
QPSK,0.0314,0.0628,0.5,32,0.25,0.005,1.0,hardware,10.0,0.022500000000000003,1,10,0.08553504943847656
BPSK,0.01,0.03,0.025,32,0.02,0.0,1.0,hardware,90.0,0.0025000000000000005,9,10,0.08232545852661133
QPSK,0.0314,0.0628,0.055,16,0.12,0.005,0.9992,hardware,90.0,0.0025000000000000005,9,10,0.07907938957214355
BPSK,0.7,0.0628,0.025,32,0.02,-0.02,1.0,software,0.0,0.025,0,10,0.07401061058044434
BPSK,0.026,0.0628,0.025,32,0.02,0.03,1.0,hardware,90.0,0.0025000000000000005,9,10,0.09275221824645996
BPSK,0.0314,0.0628,0.115,64,0.02,0.005,1.0008,software,40.0,0.015,4,10,0.08891153335571289
BPSK,0.0314,0.0628,0.025,48,0.0,0.005,1.0001,hardware,90.0,0.0,9,10,0.07495594024658203
BPSK,0.0314,0.0628,0.055,24,0.02,0.005,0.9996,software,90.0,0.0025000000000000005,9,10,0.10485696792602539
BPSK,0.0314,0.0628,0.025,32,0.35,0.005,0.9992,software,90.0,0.0025000000000000005,9,10,0.0795440673828125
QPSK,0.0314,0.0628,1.0,24,0.05,0.005,1.0004,hardware,0.0,0.025,0,10,0.07359004020690918
QPSK,0.0314,0.0628,0.025,32,0.12,0.005,1.0,hardware,90.0,0.0025000000000000005,9,10,0.07454681396484375
BPSK,0.0314,0.0628,0.025,64,0.35,0.005,1.0,hardware,90.0,0.0025000000000000005,9,10,0.11004352569580078
BPSK,0.0314,0.055,0.5,32,0.15,0.0,1.0,software,0.0,0.025,0,10,0.09738969802856445
QPSK,0.0314,0.0628,1.0,24,0.18,0.005,1.0004,software,0.0,0.025,0,10,0.07313990592956543
BPSK,0.0314,0.0628,0.01,32,0.0,0.005,1.0008,software,40.0,0.3,4,10,0.08791470527648926
QPSK,0.0314,0.0628,0.25,64,0.0,0.005,1.0004,software,0.0,0.5,0,10,0.08039426803588867
QPSK,0.0314,0.0628,0.5,16,0.05,0.005,1.0004,software,0.0,0.025,0,10,0.07894229888916016
BPSK,0.0314,0.0628,0.115,24,0.25,0.005,0.9999,software,70.0,0.0075,7,10,0.07673192024230957
BPSK,0.0314,0.0628,0.025,48,0.25,0.005,1.0004,software,60.0,0.010000000000000002,6,10,0.0800483226776123
BPSK,0.0314,0.0628,0.025,16,0.18,0.005,0.9992,software,90.0,0.0025000000000000005,9,10,0.06509733200073242
QPSK,0.075,0.1,0.025,32,0.02,0.02,1.0,software,90.0,0.0025000000000000005,9,10,0.12041211128234863
QPSK,0.0314,0.0628,0.25,64,0.05,0.005,1.0008,hardware,80.0,0.005000000000000001,8,10,0.10485601425170898
QPSK,0.0314,0.0628,0.025,32,0.5,0.005,1.0,hardware,80.0,0.005000000000000001,8,10,0.09411144256591797
BPSK,0.0314,0.0628,0.025,24,0.35,0.005,1.0004,software,90.0,0.0025000000000000005,9,10,0.059072256088256836
QPSK,0.0314,0.0628,0.25,64,0.08,0.005,1.0,software,80.0,0.005000000000000001,8,10,0.06916332244873047
BPSK,0.0314,0.0628,0.025,48,0.18,0.005,0.9992,software,70.0,0.0075,7,10,0.0873105525970459
BPSK,0.0314,0.0628,1.0,48,0.12,0.005,0.9996,software,0.0,0.025,0,10,0.08782505989074707
QPSK,0.0314,0.0628,0.055,16,0.08,0.005,1.0004,hardware,90.0,0.0025000000000000005,9,10,0.08255624771118164
BPSK,0.0314,0.0628,0.25,48,0.18,0.005,1.0008,software,20.0,0.020000000000000004,2,10,0.09353804588317871
QPSK,0.0314,0.055,0.115,32,0.15,0.0,1.0,software,90.0,0.0025000000000000005,9,10,0.07741785049438477
QPSK,0.0314,0.0628,0.115,16,0.08,0.005,0.9996,software,90.0,0.0025000000000000005,9,10,0.08593487739562988
QPSK,0.0314,0.0628,0.055,32,0.05,0.005,0.9996,software,90.0,0.0025000000000000005,9,10,0.07505941390991211
QPSK,0.0314,0.035,0.23,32,0.15,0.0,1.0,software,80.0,0.005000000000000001,8,10,0.07087874412536621
QPSK,0.0314,0.0628,0.25,24,0.12,0.005,1.0004,hardware,80.0,0.005000000000000001,8,10,0.06523513793945312
QPSK,0.0314,0.0628,0.115,24,0.12,0.005,0.9996,software,90.0,0.0025000000000000005,9,10,0.07886743545532227
BPSK,0.0314,0.0628,0.025,48,0.5,0.005,0.9992,hardware,60.0,0.010000000000000002,6,10,0.07866930961608887
QPSK,0.0314,0.0628,0.025,48,0.18,0.005,1.0008,software,80.0,0.005000000000000001,8,10,0.0758359432220459
QPSK,0.075,0.03,0.025,32,0.02,0.03,1.0,software,20.0,0.020000000000000004,2,10,0.07655572891235352
QPSK,1.0,0.1,0.025,32,0.02,0.01,1.0,software,0.0,0.025,0,10,0.07223868370056152
BPSK,0.0314,0.0628,0.25,32,0.12,0.005,1.0,software,80.0,0.005000000000000001,8,10,0.0833292007446289
BPSK,0.0314,0.0628,1.0,64,0.05,0.005,0.9996,hardware,0.0,0.025,0,10,0.07156229019165039
QPSK,0.0314,0.0628,0.25,16,0.5,0.005,1.0004,software,80.0,0.005000000000000001,8,10,0.07362961769104004
QPSK,0.0314,0.0628,0.055,32,0.18,0.005,0.9992,hardware,90.0,0.0025000000000000005,9,10,0.07210755348205566
QPSK,0.0314,0.0628,0.025,64,0.08,0.005,0.9992,software,90.0,0.0025000000000000005,9,10,0.07722258567810059
QPSK,0.0314,0.0628,0.115,16,0.08,0.005,0.9992,hardware,90.0,0.0025000000000000005,9,10,0.06505966186523438
QPSK,0.0314,0.0628,1.0,64,0.05,0.005,0.9999,software,0.0,0.025,0,10,0.1133718490600586
BPSK,0.0314,0.0628,1.0,48,0.0,0.005,0.9999,hardware,0.0,0.5,0,10,0.09856653213500977
QPSK,0.0314,0.0628,0.01,48,0.0,0.005,0.9992,software,40.0,0.3,4,10,0.11770033836364746
BPSK,0.0314,0.0628,1.0,16,0.0,0.005,1.0001,software,0.0,0.5,0,10,0.0814363956451416
QPSK,0.0314,0.0628,0.025,24,0.25,0.005,1.0004,hardware,90.0,0.0025000000000000005,9,10,0.11912202835083008
QPSK,0.0314,0.0628,0.115,32,0.18,0.005,1.0001,hardware,90.0,0.0025000000000000005,9,10,0.09876489639282227
BPSK,0.0314,0.0628,0.01,32,0.25,0.005,1.0008,software,40.0,0.015,4,10,0.08896422386169434
QPSK,0.0314,0.075,0.7,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.09235453605651855
QPSK,0.0314,0.0628,1.0,64,0.35,0.005,1.0008,software,0.0,0.025,0,10,0.14845013618469238
BPSK,0.0314,0.0628,0.115,48,0.25,0.005,1.0001,hardware,20.0,0.020000000000000004,2,10,0.08117246627807617
QPSK,0.0314,0.11,0.018,32,0.15,0.0,1.0,software,90.0,0.0025000000000000005,9,10,0.07161235809326172
QPSK,0.0314,0.0628,0.025,16,0.18,0.005,1.0004,hardware,90.0,0.0025000000000000005,9,10,0.08068299293518066
QPSK,0.0314,0.01,0.23,32,0.0,0.0,1.0,software,10.0,0.45,1,10,0.059252262115478516
BPSK,0.0314,0.0628,0.115,24,0.5,0.005,0.9999,software,70.0,0.0075,7,10,0.08710432052612305
QPSK,0.0314,0.2,0.09,32,0.15,0.0,1.0,software,90.0,0.0025000000000000005,9,10,0.06873440742492676
BPSK,0.0314,0.0628,0.055,24,0.08,0.005,1.0004,hardware,80.0,0.005000000000000001,8,10,0.10196328163146973
BPSK,0.0314,0.0628,0.055,24,0.35,0.005,1.0001,software,90.0,0.0025000000000000005,9,10,0.07061886787414551
BPSK,0.0314,0.0628,0.5,16,0.0,0.005,1.0,hardware,0.0,0.5,0,10,0.07358455657958984
QPSK,0.0314,0.0628,0.5,32,0.0,0.005,1.0,software,0.0,0.5,0,10,0.060541629791259766
QPSK,0.0314,0.0628,0.25,16,0.08,0.005,0.9996,hardware,90.0,0.0025000000000000005,9,10,0.06736445426940918
QPSK,0.0314,0.0628,1.0,24,0.35,0.005,1.0008,hardware,0.0,0.025,0,10,0.061605215072631836
QPSK,0.0314,0.055,0.07,32,0.15,0.0,1.0,software,90.0,0.0025000000000000005,9,10,0.07979726791381836
BPSK,0.0314,0.0628,0.25,16,0.12,0.005,1.0,hardware,10.0,0.022500000000000003,1,10,0.08113455772399902
QPSK,0.0314,0.0628,0.5,32,0.08,0.005,0.9999,software,0.0,0.025,0,10,0.10080170631408691
QPSK,0.0314,0.0628,0.055,32,0.5,0.005,1.0001,software,80.0,0.005000000000000001,8,10,0.09546303749084473
BPSK,0.0314,0.0628,0.25,32,0.05,0.005,1.0001,hardware,80.0,0.005000000000000001,8,10,0.11794424057006836
QPSK,0.0314,0.0628,0.115,32,0.5,0.005,0.9996,software,80.0,0.005000000000000001,8,10,0.07263636589050293
BPSK,0.0314,0.2,0.055,32,0.15,0.0,1.0,software,90.0,0.0025000000000000005,9,10,0.09405112266540527
BPSK,0.0314,0.0628,1.0,48,0.35,0.005,0.9992,software,0.0,0.025,0,10,0.09369206428527832
QPSK,0.0314,0.0628,0.5,64,0.35,0.005,0.9996,hardware,0.0,0.025,0,10,0.0975191593170166
